CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,1,TEMP_V_E,n,,POD1_TEMP_V_E,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,2,TEMP_V_F,n,,POD1_TEMP_V_F,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,3,TEMP_A_5,n,,POD1_TEMP_A_5,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,4,TEMP_A_6,n,,POD1_TEMP_A_6,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,5,TEMP_A_7,n,,POD1_TEMP_A_7,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,6,POD_HTR_1-,n,,POD1_POD_HTR_1-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,7,POD_HTR_2-,n,,POD1_POD_HTR_2-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,8,POD_HTR_3-,n,,POD1_POD_HTR_3-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,9,GHE_TANK_HTR-,n,,POD1_GHE_TANK_HTR-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,10,H2O2_TANK_HTR-,n,,POD1_H2O2_TANK_HTR-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,11,RP1_TANK_HTR-,n,,POD1_RP1_TANK_HTR-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,12,12VDC_HTR,n,,POD1_12VDC_HTR,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,13,12VDC_HTR,n,,POD1_12VDC_HTR,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,14,12VDC_HTR,n,,POD1_12VDC_HTR,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,15,S_COARSE_1+,n,,POD1_S_COARSE_1+,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,16,S_COARSE_1-,n,,POD1_S_COARSE_1-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,17,S_COARSE_2+,n,,POD1_S_COARSE_2+,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,18,S_COARSE_2-,n,,POD1_S_COARSE_2-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,19,S_COARSE_3+,n,,POD1_S_COARSE_3+,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,20,S_COARSE_3-,n,,POD1_S_COARSE_3-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,21,S_VERNIER_1+,n,,POD1_S_VERNIER_1+,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,22,S_VERNIER_1-,n,,POD1_S_VERNIER_1-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,23,S_VERNIER_2+,n,,POD1_S_VERNIER_2+,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,24,S_VERNIER_2-,n,,POD1_S_VERNIER_2-,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,25,S_VERNIER_3+,n,,POD1_S_VERNIER_3+,CABProp,
CAB_POD_1,2MM_2X13_PIN_HEADER,POD1,26,S_VERNIER_3-,n,,POD1_S_VERNIER_3-,CABProp,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,1,TC1+,n,,POD1_DAQ_TC1+,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,2,TC1-,n,,POD1_DAQ_TC1-,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,3,TC2+,n,,POD1_DAQ_TC2+,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,4,TC2-,n,,POD1_DAQ_TC2-,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,5,TC3+,n,,POD1_DAQ_TC3+,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,6,TC3-,n,,POD1_DAQ_TC3-,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,7,TC4+,n,,POD1_DAQ_TC4+,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,8,TC4-,n,,POD1_DAQ_TC4-,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,9,COLD_JCN+,n,,POD1_DAQ_COLD_JCN+,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,10,COLD_JCN-,n,,POD1_DAQ_COLD_JCN-,Prop,GND (12VDC_RTN)
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,11,12VDC_PWR,n,,POD1_DAQ_12VDC_PWR,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,12,12VDC_RTN,n,,POD1_DAQ_12VDC_RTN,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,13,P_MANIFOLD+,n,,POD1_DAQ_P_MANIFOLD+,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,14,P_MANIFOLD-,n,,POD1_DAQ_P_MANIFOLD-,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,15,28VDC_PWR,n,,POD1_DAQ_28VDC_PWR,Prop,
CAB_POD1_DAQ,2MM_2X8_PIN_HEADER,POD1_DAQ,16,28VDC_RTN,n,,POD1_DAQ_28VDC_RTN,Prop,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,1,TEMP_V_G,n,,POD2_TEMP_V_G,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,2,TEMP_V_H,n,,POD2_TEMP_V_H,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,3,TEMP_A_1,n,,POD2_TEMP_A_1,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,4,TEMP_A_2,n,,POD2_TEMP_A_2,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,5,TEMP_A_3,n,,POD2_TEMP_A_3,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,6,POD_HTR_1-,n,,POD2_POD_HTR_1-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,7,POD_HTR_2-,n,,POD2_POD_HTR_2-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,8,POD_HTR_3-,n,,POD2_POD_HTR_3-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,9,GHE_TANK_HTR-,n,,POD2_GHE_TANK_HTR-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,10,H2O2_TANK_HTR-,n,,POD2_H2O2_TANK_HTR-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,11,RP1_TANK_HTR-,n,,POD2_RP1_TANK_HTR-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,12,12VDC_HTR,n,,POD2_12VDC_HTR,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,13,12VDC_HTR,n,,POD2_12VDC_HTR,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,14,12VDC_HTR,n,,POD2_12VDC_HTR,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,15,S_COARSE_4+,n,,POD2_S_COARSE_4+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,16,S_COARSE_4-,n,,POD2_S_COARSE_4-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,17,S_COARSE_5+,n,,POD2_S_COARSE_5+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,18,S_COARSE_5-,n,,POD2_S_COARSE_5-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,19,S_COARSE_6+,n,,POD2_S_COARSE_6+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,20,S_COARSE_6-,n,,POD2_S_COARSE_6-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,21,S_VERNIER_4+,n,,POD2_S_VERNIER_4+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,22,S_VERNIER_4-,n,,POD2_S_VERNIER_4-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,23,S_VERNIER_5+,n,,POD2_S_VERNIER_5+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,24,S_VERNIER_5-,n,,POD2_S_VERNIER_5-,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,25,S_VERNIER_6+,n,,POD2_S_VERNIER_6+,CABProp,
CAB_POD_2,2MM_2X13_PIN_HEADER,POD2,26,S_VERNIER_6-,n,,POD2_S_VERNIER_6-,CABProp,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,1,TC1+,n,,POD2_DAQ_TC1+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,2,TC1-,n,,POD2_DAQ_TC1-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,3,TC2+,n,,POD2_DAQ_TC2+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,4,TC2-,n,,POD2_DAQ_TC2-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,5,TC3+,n,,POD2_DAQ_TC3+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,6,TC3-,n,,POD2_DAQ_TC3-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,7,TC4+,n,,POD2_DAQ_TC4+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,8,TC4-,n,,POD2_DAQ_TC4-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,9,COLD_JCN+,n,,POD2_DAQ_COLD_JCN+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,10,COLD_JCN-,n,,POD2_DAQ_COLD_JCN-,Prop,GND (12VDC_RTN)
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,11,12VDC_PWR,n,,POD2_DAQ_12VDC_PWR,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,12,12VDC_RTN,n,,POD2_DAQ_12VDC_RTN,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,13,P_MANIFOLD+,n,,POD2_DAQ_P_MANIFOLD+,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,14,P_MANIFOLD-,n,,POD2_DAQ_P_MANIFOLD-,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,15,28VDC_PWR,n,,POD2_DAQ_28VDC_PWR,Prop,
CAB_POD2_DAQ,2MM_2X8_PIN_HEADER,POD2_DAQ,16,28VDC_RTN,n,,POD2_DAQ_28VDC_RTN,Prop,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,1,TEMP_V_C,n,,POD3_TEMP_V_C,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,2,TEMP_V_D,n,,POD3_TEMP_V_D,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,3,TEMP_A_1,n,,POD3_TEMP_A_1,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,4,TEMP_A_2,n,,POD3_TEMP_A_2,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,5,TEMP_A_3,n,,POD3_TEMP_A_3,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,6,POD_HTR_1-,n,,POD3_POD_HTR_1-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,7,POD_HTR_2-,n,,POD3_POD_HTR_2-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,8,POD_HTR_3-,n,,POD3_POD_HTR_3-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,9,GHE_TANK_HTR-,n,,POD3_GHE_TANK_HTR-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,10,H2O2_TANK_HTR-,n,,POD3_H2O2_TANK_HTR-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,11,RP1_TANK_HTR-,n,,POD3_RP1_TANK_HTR-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,12,12VDC_HTR,n,,POD3_12VDC_HTR,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,13,12VDC_HTR,n,,POD3_12VDC_HTR,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,14,12VDC_HTR,n,,POD3_12VDC_HTR,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,15,S_COARSE_7+,n,,POD3_S_COARSE_7+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,16,S_COARSE_7-,n,,POD3_S_COARSE_7-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,17,S_COARSE_8+,n,,POD3_S_COARSE_8+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,18,S_COARSE_8-,n,,POD3_S_COARSE_8-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,19,S_COARSE_9+,n,,POD3_S_COARSE_9+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,20,S_COARSE_9-,n,,POD3_S_COARSE_9-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,21,S_VERNIER_7+,n,,POD3_S_VERNIER_7+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,22,S_VERNIER_7-,n,,POD3_S_VERNIER_7-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,23,S_VERNIER_8+,n,,POD3_S_VERNIER_8+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,24,S_VERNIER_8-,n,,POD3_S_VERNIER_8-,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,25,S_VERNIER_9+,n,,POD3_S_VERNIER_9+,CABProp,
CAB_POD_3,2MM_2X13_PIN_HEADER,POD3,26,S_VERNIER_9-,n,,POD3_S_VERNIER_9-,CABProp,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,1,TC1+,n,,POD3_DAQ_TC1+,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,2,TC1-,n,,POD3_DAQ_TC1-,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,3,TC2+,n,,POD3_DAQ_TC2+,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,4,TC2-,n,,POD3_DAQ_TC2-,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,5,TC3+,n,,POD3_DAQ_TC3+,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,6,TC3-,n,,POD3_DAQ_TC3-,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,7,TC4+,n,,POD3_DAQ_TC4+,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,8,TC4-,n,,POD3_DAQ_TC4-,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,9,COLD_JCN+,n,,POD3_DAQ_COLD_JCN+,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,10,COLD_JCN-,n,,POD3_DAQ_COLD_JCN-,Prop,GND (12VDC_RTN)
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,11,12VDC_PWR,n,,POD3_DAQ_12VDC_PWR,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,12,12VDC_RTN,n,,POD3_DAQ_12VDC_RTN,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,13,P_MANIFOLD+,n,,POD3_DAQ_P_MANIFOLD+,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,14,P_MANIFOLD-,n,,POD3_DAQ_P_MANIFOLD-,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,15,28VDC_PWR,n,,POD3_DAQ_28VDC_PWR,Prop,
CAB_POD3_DAQ,2MM_2X8_PIN_HEADER,POD3_DAQ,16,28VDC_RTN,n,,POD3_DAQ_28VDC_RTN,Prop,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,1,TEMP_V_A,n,,POD4_TEMP_V_A,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,2,TEMP_V_B,n,,POD4_TEMP_V_B,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,3,TEMP_A_5,n,,POD4_TEMP_A_5,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,4,TEMP_A_6,n,,POD4_TEMP_A_6,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,5,TEMP_A_7,n,,POD4_TEMP_A_7,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,6,POD_HTR_1-,n,,POD4_POD_HTR_1-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,7,POD_HTR_2-,n,,POD4_POD_HTR_2-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,8,POD_HTR_3-,n,,POD4_POD_HTR_3-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,9,GHE_TANK_HTR-,n,,POD4_GHE_TANK_HTR-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,10,H2O2_TANK_HTR-,n,,POD4_H2O2_TANK_HTR-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,11,RP1_TANK_HTR-,n,,POD4_RP1_TANK_HTR-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,12,12VDC_HTR,n,,POD4_12VDC_HTR,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,13,12VDC_HTR,n,,POD4_12VDC_HTR,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,14,12VDC_HTR,n,,POD4_12VDC_HTR,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,15,S_COARSE_10+,n,,POD4_S_COARSE_10+,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,16,S_COARSE_10-,n,,POD4_S_COARSE_10-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,17,S_COARSE_11+,n,,POD4_S_COARSE_11+,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,18,S_COARSE_11-,n,,POD4_S_COARSE_11-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,19,S_COARSE_12+,n,,POD4_S_COARSE_12+,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,20,S_COARSE_12-,n,,POD4_S_COARSE_12-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,21,S_VERNIER_10+,n,,POD4_S_VERNIER_10+,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,22,S_VERNIER_10-,n,,POD4_S_VERNIER_10-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,23,S_VERNIER_11+,n,,POD4_S_VERNIER_11+,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,24,S_VERNIER_11-,n,,POD4_S_VERNIER_11-,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,25,S_VERNIER_12+,n,,POD4_S_VERNIER_12+,CABProp,
CAB_POD_4,2MM_2X13_PIN_HEADER,POD4,26,S_VERNIER_12-,n,,POD4_S_VERNIER_12-,CABProp,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,1,TC1+,n,,POD4_DAQ_TC1+,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,2,TC1-,n,,POD4_DAQ_TC1-,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,3,TC2+,n,,POD4_DAQ_TC2+,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,4,TC2-,n,,POD4_DAQ_TC2-,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,5,TC3+,n,,POD4_DAQ_TC3+,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,6,TC3-,n,,POD4_DAQ_TC3-,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,7,TC4+,n,,POD4_DAQ_TC4+,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,8,TC4-,n,,POD4_DAQ_TC4-,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,9,COLD_JCN+,n,,POD4_DAQ_COLD_JCN+,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,10,COLD_JCN-,n,,POD4_DAQ_COLD_JCN-,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,11,12VDC_PWR,n,,POD4_DAQ_12VDC_PWR,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,12,12VDC_RTN,n,,POD4_DAQ_12VDC_RTN,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,13,P_MANIFOLD+,n,,POD4_DAQ_P_MANIFOLD+,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,14,P_MANIFOLD-,n,,POD4_DAQ_P_MANIFOLD-,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,15,28VDC_PWR,n,,POD4_DAQ_28VDC_PWR,Prop,
CAB_POD4_DAQ,2MM_2X8_PIN_HEADER,POD4_DAQ,16,28VDC_RTN,n,,POD4_DAQ_28VDC_RTN,Prop,
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,1,28VDC_PWR,n,,PROP_DECK_XDCR_1,CABProp,
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,2,28VDC_RTN,n,,PROP_DECK_XDCR_2,CABProp,
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,3,P_GHE_TANK_MANIFOLD+,n,,PROP_DECK_XDCR_3,CABProp,PRT-511
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,4,P_GHE_TANK_MANIFOLD-,n,,PROP_DECK_XDCR_4,CABProp,PRT-511
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,5,P_GHE_PNEUMATIC+,n,,PROP_DECK_XDCR_5,CABProp,PRT-635
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,6,P_GHE_PNEUMATIC-,n,,PROP_DECK_XDCR_6,CABProp,PRT-635
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,7,P_H2O2_TANK+,n,,PROP_DECK_XDCR_7,CABProp,PRT-306
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,8,P_H2O2_TANK-,n,,PROP_DECK_XDCR_8,CABProp,PRT-306
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,9,P_RP1_TANK+,n,,PROP_DECK_XDCR_9,CABProp,PRT-406
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,10,P_RP1_TANK-,n,,PROP_DECK_XDCR_10,CABProp,PRT-406
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,11,P_MAIN_ENGINE_CHAMBER+,n,,PROP_DECK_XDCR_11,CABProp,PT-026
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,12,P_MAIN_ENGINE_CHAMBER-,n,,PROP_DECK_XDCR_12,CABProp,PT-026
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,13,P_SPARE+,n,,PROP_DECK_XDCR_13,CABProp,
CAB_PROP_DECK_ADC,2MM_2X7_PIN_HEADER,PROP_DECK_XDCR,14,P_SPARE-,n,,PROP_DECK_XDCR_14,CABProp,
CAB_PROP_ELEC_VALVES,2MM_2X4_PIN_HEADER,PROP_ELEC_VALVES,1,28VDC_PWR,n,,PROP_ELEC_VALVES_1,CABProp,
CAB_PROP_ELEC_VALVES,2MM_2X4_PIN_HEADER,PROP_ELEC_VALVES,2,28VDC_PWR,n,,PROP_ELEC_VALVES_2,CABProp,
CAB_PROP_ELEC_VALVES,2MM_2X4_PIN_HEADER,PROP_ELEC_VALVES,3,28VDC_RTN,n,,PROP_ELEC_VALVES_3,CABProp,
